product_id,actual_price,rating,category_Car&Motorbike,category_Computers&Accessories,category_Electronics,category_Health&PersonalCare,category_Home&Kitchen,category_HomeImprovement,category_MusicalInstruments,category_OfficeProducts,category_Toys&Games,Cluster
B01N6LU1VF,1400.0,4.3,False,True,False,False,False,False,False,False,False,1
B07XLML2YS,3299.0,4.2,False,False,True,False,False,False,False,False,False,0
B086WMSCN3,5999.0,3.9,False,False,True,False,False,False,False,False,False,0
B003B00484,499.0,4.3,False,False,True,False,False,False,False,False,False,0
B085194JFL,499.0,3.7,False,False,True,False,False,False,False,False,False,0
B09F6S8BT6,22900.0,4.3,False,False,True,False,False,False,False,False,False,0
B003L62T7W,375.0,4.3,False,True,False,False,False,False,False,False,False,1
B09P18XVW6,4999.0,3.9,False,False,True,False,False,False,False,False,False,0
B00LZLPYHW,160.0,4.4,False,False,False,False,False,False,False,True,False,0
B09NHVCHS9,199.0,4.0,False,True,False,False,False,False,False,False,False,1
B00NNQMYNE,499.0,4.5,False,True,False,False,False,False,False,False,False,1
B0B217Z5VK,3999.0,3.9,False,False,True,False,False,False,False,False,False,0
B07B88KQZ8,2999.0,4.3,False,False,True,False,False,False,False,False,False,0
B01M4GGIVU,699.0,4.2,False,False,True,False,False,False,False,False,False,0
B07Z3K96FR,1499.0,4.1,False,True,False,False,False,False,False,False,False,1
B0756CLQWL,3999.0,4.2,False,True,False,False,False,False,False,False,False,1
B004IO5BMQ,995.0,4.5,False,True,False,False,False,False,False,False,False,1
B09Z6WH2N1,499.0,4.2,False,False,True,False,False,False,False,False,False,0
B01HGCLUH6,1699.0,4.2,False,True,False,False,False,False,False,False,False,1
B01N4EV2TL,1995.0,4.3,False,True,False,False,False,False,False,False,False,1
B08MZQBFLN,4999.0,4.0,False,True,False,False,False,False,False,False,False,1
B0752LL57V,440.0,4.5,False,False,False,False,False,False,False,True,False,0
B08K4PSZ3V,999.0,3.8,False,False,True,False,False,False,False,False,False,0
B09Z28BQZT,3999.0,3.9,False,True,False,False,False,False,False,False,False,1
B094DQWV9B,399.0,4.0,False,True,False,False,False,False,False,False,False,1
B0BBMPH39N,999.0,4.1,False,True,False,False,False,False,False,False,False,1
B097JQ1J5G,499.0,3.4,False,True,False,False,False,False,False,False,False,1
B07YY1BY5B,4999.0,4.0,False,False,True,False,False,False,False,False,False,0
B08VRMK55F,699.0,3.4,False,False,True,False,False,False,False,False,False,0
B08CHZ3ZQ7,799.0,4.3,False,True,False,False,False,False,False,False,False,1
B08SCCG9D4,2000.0,3.9,False,True,False,False,False,False,False,False,False,1
B0972BQ2RS,9999.0,4.1,False,False,True,False,False,False,False,False,False,0
B00ZRBWPA0,180.0,4.3,False,False,True,False,False,False,False,False,False,0
B0B2DD66GS,2900.0,4.5,False,False,True,False,False,False,False,False,False,0
B09M869Z5V,999.0,4.2,False,True,False,False,False,False,False,False,False,1
B07W6VWZ8C,1999.0,4.1,False,False,True,False,False,False,False,False,False,0
B07Z1X6VFC,999.0,4.4,False,True,False,False,False,False,False,False,False,1
B07YL54NVJ,999.0,4.3,False,True,False,False,False,False,False,False,False,1
B0759QMF85,2399.0,4.3,False,True,False,False,False,False,False,False,False,1
B00LM4X0KU,100.0,4.3,False,False,False,False,False,False,False,True,False,0
B08PFSZ7FH,1499.0,4.2,False,True,False,False,False,False,False,False,False,1
B012MQS060,1795.0,4.1,False,True,False,False,False,False,False,False,False,1
B01MF8MB65,999.0,4.1,False,False,True,False,False,False,False,False,False,0
B00LHZWD0C,315.0,4.5,False,False,False,False,False,False,False,True,False,0
B08QDPB1SL,220.0,4.4,False,False,True,False,False,False,False,False,False,0
B07BRKK9JQ,1599.0,4.3,False,True,False,False,False,False,False,False,False,1
B01EZ0X3L8,1650.0,4.3,False,True,False,False,False,False,False,False,False,1
B00LM4W1N2,600.0,4.3,False,False,False,False,False,False,False,True,False,0
B0949SBKMP,6990.0,4.0,False,False,True,False,False,False,False,False,False,0
B08YD264ZS,2499.0,4.3,False,True,False,False,False,False,False,False,False,1
B094JNXNPV,399.0,4.0,False,True,False,False,False,False,False,False,False,1
B00GZLB57U,699.0,4.4,False,True,False,False,False,False,False,False,False,1
B07V82W5CN,2198.0,4.0,False,True,False,False,False,False,False,False,False,1
B077Z65HSD,999.0,4.3,False,True,False,False,False,False,False,False,False,1
B08HD7JQHX,499.0,3.3,False,True,False,False,False,False,False,False,False,1
B0B31FR4Y2,9999.0,3.7,False,False,True,False,False,False,False,False,False,0
B09Y14JLP3,499.0,4.1,False,False,True,False,False,False,False,False,False,0
B09ZHCJDP1,1000.0,5.0,False,True,False,False,False,False,False,False,False,1
B08C4Z69LN,3500.0,4.5,False,True,False,False,False,False,False,False,False,1
B016XVRKZM,4100.0,3.9,False,True,False,False,False,False,False,False,False,1
B00LHZW3XY,180.0,4.4,False,False,False,False,False,False,False,True,False,0
B098JYT4SY,1190.0,4.1,False,True,False,False,False,False,False,False,False,1
B08CFCK6CW,7999.0,3.6,False,False,True,False,False,False,False,False,False,0
B09P564ZTJ,1599.0,3.8,False,True,False,False,False,False,False,False,False,1
B07MSLTW8Z,1999.0,3.6,False,True,False,False,False,False,False,False,False,1
B09N6TTHT6,99.0,4.2,False,True,False,False,False,False,False,False,False,1
B09W5XR9RT,1999.0,4.4,False,True,False,False,False,False,False,False,False,1
B098R25TGC,2999.0,3.8,False,False,True,False,False,False,False,False,False,0
B0B2PQL5N3,999.0,4.2,False,True,False,False,False,False,False,False,False,1
B07DKZCZ89,499.0,4.3,False,False,True,False,False,False,False,False,False,0
B08GYG6T12,800.0,4.4,False,False,True,False,False,False,False,False,False,0
B09BN2NPBD,3495.0,4.1,False,False,True,False,False,False,False,False,False,0
B00J4YG0PC,720.0,4.4,False,False,False,False,False,False,False,True,False,0
B073BRXPZX,590.0,4.4,False,True,False,False,False,False,False,False,False,1
B08LHTJTBB,1999.0,4.4,False,True,False,False,False,False,False,False,False,1
B07VTFN6HM,7350.0,4.4,False,True,False,False,False,False,False,False,False,1
B008QS9J6Y,2595.0,4.3,False,True,False,False,False,False,False,False,False,1
B09M8888DM,799.0,4.3,False,True,False,False,False,False,False,False,False,1
B07Z1YVP72,999.0,4.3,False,True,False,False,False,False,False,False,False,1
B082FTPRSK,1999.0,4.2,False,True,False,False,False,False,False,False,False,1
B09RF2QXGX,299.0,4.3,False,True,False,False,False,False,False,False,False,1
B01KK0HU3Y,1499.0,4.2,False,True,False,False,False,False,False,False,False,1
B07JF9B592,699.0,3.8,False,False,False,False,False,False,True,False,False,2
B086394NY5,2490.0,4.3,False,True,False,False,False,False,False,False,False,1
B00NH11PEY,750.0,4.5,False,True,False,False,False,False,False,False,False,1
B017PDR9N0,499.0,4.1,False,True,False,False,False,False,False,False,False,1
B07NC12T2R,4990.0,4.2,False,False,True,False,False,False,False,False,False,0
B07WKBD37W,999.0,4.0,False,False,False,False,False,True,False,False,False,0
B08JMC1988,2490.0,4.1,False,False,True,False,False,False,False,False,False,0
B09GFN8WZL,999.0,4.1,False,True,False,False,False,False,False,False,False,1
B095X38CJS,99.0,4.3,False,False,False,False,False,False,False,True,False,0
B07ZKD8T1Q,2999.0,4.5,False,True,False,False,False,False,False,False,False,1
B07G3YNLJB,3100.0,4.5,False,True,False,False,False,False,False,False,False,1
B00P93X2H6,75.0,4.1,False,False,False,False,False,False,False,True,False,0
B0798PJPCL,2699.0,4.3,False,True,False,False,False,False,False,False,False,1
B09GFWJDY1,1499.0,3.6,False,False,True,False,False,False,False,False,False,0
B09MZ6WZ6V,999.0,4.4,False,True,False,False,False,False,False,False,False,1
B094QZLJQ6,7999.0,4.5,False,True,False,False,False,False,False,False,False,1
B07L3NDN24,799.0,3.9,False,False,True,False,False,False,False,False,False,0
B08WD18LJZ,600.0,4.0,False,True,False,False,False,False,False,False,False,1
B09CMM3VGK,499.0,4.0,False,True,False,False,False,False,False,False,False,1
B06XDKWLJH,5734.0,4.4,False,True,False,False,False,False,False,False,False,1
B01J1CFO5I,550.0,4.6,False,True,False,False,False,False,False,False,False,1
B07J2NGB69,1390.0,4.4,False,True,False,False,False,False,False,False,False,1
B00MUTWLW4,3295.0,4.4,False,True,False,False,False,False,False,False,False,1
B08QSC1XY8,1099.0,4.3,False,True,False,False,False,False,False,False,False,1
B017NC2IPM,2911.0,4.3,False,True,False,False,False,False,False,False,False,1
B00N1U7JXM,175.0,4.4,False,False,False,False,False,False,False,True,False,0
B08HQL67D6,599.0,4.0,False,True,False,False,False,False,False,False,False,1
B09RKFBCV7,7999.0,4.2,False,False,True,False,False,False,False,False,False,0
B08KHM9VBJ,3250.0,3.8,False,True,False,False,False,False,False,False,False,1
B01IOZUHRS,499.0,4.1,False,True,False,False,False,False,False,False,False,1
B00CEQEGPI,2295.0,4.2,False,True,False,False,False,False,False,False,False,1
B08B6XWQ1C,995.0,4.2,False,False,True,False,False,False,False,False,False,0
B01DGVKBC6,499.0,4.4,False,True,False,False,False,False,False,False,False,1
B008FWZGSG,599.0,4.3,False,True,False,False,False,False,False,False,False,1
B08JD36C6H,450.0,4.1,False,True,False,False,False,False,False,False,False,1
B00E3DVQFS,1109.0,4.4,False,False,True,False,False,False,False,False,False,0
B0B4HJNPV4,999.0,3.9,False,True,False,False,False,False,False,False,False,1
B00BN5SNF0,250.0,3.9,False,False,True,False,False,False,False,False,False,0
B09SGGRKV8,499.0,3.6,False,False,True,False,False,False,False,False,False,0
B07XLCFSSN,1900.0,4.4,False,True,False,False,False,False,False,False,False,1
B09RZS1NQT,999.0,4.0,False,True,False,False,False,False,False,False,False,1
B084BR3QX8,999.0,3.5,False,True,False,False,False,False,False,False,False,1
B09VC2D2WG,1499.0,4.1,False,True,False,False,False,False,False,False,False,1
B09163Q5CD,1929.0,4.1,False,True,False,False,False,False,False,False,False,1
B08K9PX15C,1499.0,4.0,False,True,False,False,False,False,False,False,False,1
B083RD1J99,399.0,4.1,False,True,False,False,False,False,False,False,False,1
B09Z7YGV3R,699.0,4.0,False,True,False,False,False,False,False,False,False,1
B00N3XLDW0,400.0,3.8,False,False,True,False,False,False,False,False,False,0
B07Z53L5QL,1499.0,4.3,False,True,False,False,False,False,False,False,False,1
B00P93X0VO,120.0,4.2,False,False,False,False,False,False,False,True,False,0
B07SBGFDX9,120.0,4.1,False,False,False,False,False,False,False,True,False,0
B09C6HWG18,1999.0,4.2,False,True,False,False,False,False,False,False,False,1
B00NH11KIK,695.0,4.5,False,True,False,False,False,False,False,False,False,1
B07X2L5Z8C,2295.0,4.6,False,True,False,False,False,False,False,False,False,1
B00VA7YYUO,99.0,4.3,False,False,False,False,True,False,False,False,False,3
B07L9FW9GF,249.0,4.0,False,True,False,False,False,False,False,False,False,1
B08D64C9FN,2799.0,4.2,False,True,False,False,False,False,False,False,False,1
B07XJYYH7L,999.0,3.3,False,True,False,False,False,False,False,False,False,1
B00LOD70SC,210.0,4.3,False,False,False,False,False,False,False,True,False,0
B09X76VL5L,3490.0,3.7,False,False,True,False,False,False,False,False,False,0
B091JF2TFD,1299.0,3.9,False,False,True,False,False,False,False,False,False,0
B07S7DCJKS,499.0,4.3,False,True,False,False,False,False,False,False,False,1
B09NC2TY11,5999.0,4.1,False,False,True,False,False,False,False,False,False,0
B0BDS8MY8J,999.0,4.2,False,True,False,False,False,False,False,False,False,1
B09X7DY7Q4,1800.0,4.5,False,False,True,False,False,False,False,False,False,0
B09YV575RK,9999.0,4.0,False,False,True,False,False,False,False,False,False,0
B08LW31NQ6,2890.0,4.5,False,True,False,False,False,False,False,False,False,1
B09ND94ZRG,5999.0,3.5,False,False,True,False,False,False,False,False,False,0
B00P93X6EK,160.0,4.5,False,False,False,False,False,False,False,True,False,0
B07KRCW6LZ,1599.0,4.3,False,True,False,False,False,False,False,False,False,1
B0994GP1CX,999.0,3.3,False,True,False,False,False,False,False,False,False,1
B07H8W9PB6,499.0,4.1,False,True,False,False,False,False,False,False,False,1
B09NNHFSSF,4700.0,3.8,False,False,True,False,False,False,False,False,False,0
B08D9NDZ1Y,4332.96,3.5,False,True,False,False,False,False,False,False,False,1
B0085IATT6,1800.0,4.1,False,True,False,False,False,False,False,False,False,1
B08WJ86PV2,990.0,4.5,False,True,False,False,False,False,False,False,False,1
B078HRR1XV,4699.0,4.4,False,True,False,False,False,False,False,False,False,1
B09P22HXH6,5490.0,4.1,False,True,False,False,False,False,False,False,False,1
B00LM4X3XE,100.0,4.3,False,False,False,False,False,False,False,True,False,0
B09YLFHFDW,2790.0,3.6,False,False,True,False,False,False,False,False,False,0
B07YWS9SP9,999.0,4.0,False,True,False,False,False,False,False,False,False,1
B002PD61Y4,1208.0,4.1,False,True,False,False,False,False,False,False,False,1
B08WLY8V9S,899.0,4.5,False,True,False,False,False,False,False,False,False,1
B0873L7J6X,3999.0,4.2,False,False,True,False,False,False,False,False,False,0
B07YNHCW6N,2499.0,4.3,False,True,False,False,False,False,False,False,False,1
B07232M876,395.0,4.2,False,True,False,False,False,False,False,False,False,1
B01MQ2A86A,1645.0,4.6,False,True,False,False,False,False,False,False,False,1
B00KIE28X0,310.0,4.5,False,False,False,False,True,False,False,False,False,3
B08BQ947H3,149.0,4.3,False,True,False,False,False,False,False,False,False,1
B0BHYJ8CVF,1499.0,4.1,False,True,False,False,False,False,False,False,False,1
B0BCVJ3PVP,1299.0,4.5,False,True,False,False,False,False,False,False,False,1
B0B2931FCV,4199.0,3.5,False,False,True,False,False,False,False,False,False,0
B09TMZ1MF8,4000.0,4.4,False,True,False,False,False,False,False,False,False,1
B07VV37FT4,250.0,4.2,False,False,False,False,False,False,False,True,False,0
B07P681N66,2199.0,4.4,False,True,False,False,False,False,False,False,False,1
B07JB2Y4SR,100.0,4.4,False,False,False,False,True,False,False,False,False,3
B08KRMK9LZ,5999.0,4.2,False,False,True,False,False,False,False,False,False,0
B08LT9BMPP,1995.0,4.5,False,True,False,False,False,False,False,False,False,1
B082T6V3DT,2100.0,4.3,False,True,False,False,False,False,False,False,False,1
B0814ZY6FP,1199.0,3.8,False,False,True,False,False,False,False,False,False,0
B09F3PDDRF,999.0,3.9,False,True,False,False,False,False,False,False,False,1
B07X963JNS,2499.0,4.0,False,False,True,False,False,False,False,False,False,0
B09LD3116F,3990.0,4.1,False,False,True,False,False,False,False,False,False,0
B08Y5QJTVK,200.0,4.4,False,False,True,False,False,False,False,False,False,0
B00LY1FN1K,230.0,4.4,False,False,False,False,True,False,False,False,False,3
B07DJ5KYDZ,2796.0,4.4,False,True,False,False,False,False,False,False,False,1
B009LJ2BXA,999.0,3.5,False,True,False,False,False,False,False,False,False,1
B09BVCVTBC,3499.0,4.5,False,True,False,False,False,False,False,False,False,1
B0BFWGBX61,349.0,4.1,False,True,False,False,False,False,False,False,False,1
B07SY4C3TD,723.0,4.4,False,True,False,False,False,False,False,False,False,1
B094JB13XL,5999.0,4.1,False,False,True,False,False,False,False,False,False,0
B08CRRQK6Z,12499.0,4.2,False,False,True,False,False,False,False,False,False,0
B08MTLLSL8,1290.0,4.2,False,False,True,False,False,False,False,False,False,0
B08Y57TPDM,200.0,4.3,False,False,True,False,False,False,False,False,False,0
B09CYTJV3N,5999.0,4.3,False,False,True,False,False,False,False,False,False,0
B07GLNJC25,499.0,3.7,False,True,False,False,False,False,False,False,False,1
B08FY4FG5X,2499.0,3.9,False,False,True,False,False,False,False,False,False,0
B07TMCXRFV,1599.0,4.5,False,True,False,False,False,False,False,False,False,1
B01FSYQ2A4,2990.0,4.1,False,False,True,False,False,False,False,False,False,0
B00LZPQVMK,320.0,4.0,False,False,False,False,False,False,False,True,False,0
B08X77LM8C,999.0,3.8,False,False,True,False,False,False,False,False,False,0
B01EJ5MM5M,3875.0,3.4,False,True,False,False,False,False,False,False,False,1
B08J82K4GX,19110.0,4.3,False,True,False,False,False,False,False,False,False,1
B07Z1Z77ZZ,999.0,4.3,False,True,False,False,False,False,False,False,False,1
B00DJ5N9VK,150.0,4.3,False,False,False,False,False,False,False,False,True,0
B0B4DT8MKT,1499.0,4.2,False,True,False,False,False,False,False,False,False,1
B08FGNPQ9X,2999.0,4.1,False,True,False,False,False,False,False,False,False,1
B07NTKGW45,899.0,4.0,False,True,False,False,False,False,False,False,False,1
B08CDKQ8T6,349.0,4.3,False,True,False,False,False,False,False,False,False,1
B08J4PL1Z3,1490.0,4.0,False,True,False,False,False,False,False,False,False,1
B07XJWTYM2,1999.0,4.1,False,False,True,False,False,False,False,False,False,0
B09939XJX8,1500.0,4.0,False,True,False,False,False,False,False,False,False,1
B09MDCZJXS,5499.0,3.8,False,True,False,False,False,False,False,False,False,1
B08CTQP51L,1499.0,4.2,False,True,False,False,False,False,False,False,False,1
B0BG62HMDJ,775.0,4.3,False,True,False,False,False,False,False,False,False,1
B08GTYFC37,32000.0,4.4,False,True,False,False,False,False,False,False,False,1
B08SBH499M,1300.0,4.1,False,True,False,False,False,False,False,False,False,1
B08FYB5HHK,1999.0,4.5,False,True,False,False,False,False,False,False,False,1
B0994GFWBH,999.0,4.0,False,True,False,False,False,False,False,False,False,1
B0B5GJRTHB,1999.0,4.2,False,False,True,False,False,False,False,False,False,0
B09GBBJV72,2199.0,3.9,False,True,False,False,False,False,False,False,False,1
B07P434WJY,1999.0,4.3,False,True,False,False,False,False,False,False,False,1
B07T9FV9YP,1799.0,4.0,False,True,False,False,False,False,False,False,False,1
B01GGKZ0V6,845.0,4.2,False,True,False,False,False,False,False,False,False,1
B08WKFSN84,1099.0,4.3,False,True,False,False,False,False,False,False,False,1
B09TBCVJS3,7999.0,4.2,False,False,True,False,False,False,False,False,False,0
B08TR61BVK,1499.0,4.2,False,True,False,False,False,False,False,False,False,1
B0B2CPVXHX,1499.0,4.1,False,True,False,False,False,False,False,False,False,1
B08XNL93PL,2999.0,4.3,False,False,False,False,False,False,False,True,False,0
B088GXTJM3,1299.0,4.3,False,False,True,False,False,False,False,False,False,0
B099S26HWG,300.0,4.2,False,False,False,False,False,False,False,True,False,0
B08461VC1Z,1995.0,4.5,False,True,False,False,False,False,False,False,False,1
B00K32PEW4,535.0,4.4,False,False,False,False,False,False,False,True,False,0
B09F9YQQ7B,24999.0,4.2,False,False,True,False,False,False,False,False,False,5
B07LFWP97N,1099.0,4.1,False,True,False,False,False,False,False,False,False,1
B0746N6WML,450.0,4.3,False,False,False,False,False,False,False,True,False,0
B07W9KYT62,3999.0,4.4,False,True,False,False,False,False,False,False,False,1
B0B5ZF3NRK,599.0,4.1,False,True,False,False,False,False,False,False,False,1
B08D9MNH4B,7005.0,3.6,False,True,False,False,False,False,False,False,False,1
B078G6ZF5Z,1199.0,4.0,False,False,True,False,False,False,False,False,False,0
B09MKG4ZCM,2999.0,4.0,False,True,False,False,False,False,False,False,False,1
B07RZZ1QSW,799.0,4.4,False,False,True,False,False,False,False,False,False,0
B08BCKN299,999.0,3.9,False,False,True,False,False,False,False,False,False,0
B07222HQKP,999.0,4.3,False,True,False,False,False,False,False,False,False,1
B00NFD0ETQ,2895.0,4.6,False,True,False,False,False,False,False,False,False,1
B075DB1F13,1500.0,4.4,False,False,True,False,False,False,False,False,False,0
B0148NPH9I,3195.0,4.5,False,True,False,False,False,False,False,False,False,1
B01JOFKL0A,6355.0,3.9,False,True,False,False,False,False,False,False,False,1
B09Q8HMKZX,699.0,4.1,False,True,False,False,False,False,False,False,False,1
B079S811J3,2999.0,4.3,False,True,False,False,False,False,False,False,False,1
B0083T231O,1499.0,4.5,False,False,True,False,False,False,False,False,False,0
B086PXQ2R4,165.0,4.5,False,False,False,False,False,False,False,True,False,0
B07L1N3TJX,3499.0,3.6,False,True,False,False,False,False,False,False,False,1
B07YFWVRCM,7500.0,4.1,False,False,True,False,False,False,False,False,False,0
B01GGKYKQM,700.0,4.3,False,True,False,False,False,False,False,False,False,1
B08TDJ5BVF,39.0,3.8,False,True,False,False,False,False,False,False,False,1
B09XXZXQC1,37999.0,4.6,False,True,False,False,False,False,False,False,False,5
B083T5G5PM,1990.0,4.1,False,False,True,False,False,False,False,False,False,0
B0BHVPTM2C,1949.0,4.0,False,True,False,False,False,False,False,False,False,1
B0B86CDHL1,899.0,4.5,False,True,False,False,False,False,False,False,False,1
B01NBX5RSB,1547.0,4.3,False,True,False,False,False,False,False,False,False,1
B08MWJTST6,1299.0,4.0,False,False,True,False,False,False,False,False,False,0
B07R99NBVB,599.0,4.5,False,False,False,False,False,True,False,False,False,0
B08R69VDHT,499.0,4.0,False,True,False,False,False,False,False,False,False,1
B00LY12TH6,230.0,4.5,False,False,False,False,True,False,False,False,False,3
B09RWZRCP1,999.0,4.1,False,True,False,False,False,False,False,False,False,1
B08497Z1MQ,700.0,4.3,False,True,False,False,False,False,False,False,False,1
B07KNM95JK,1150.0,4.1,False,True,False,False,False,False,False,False,False,1
B09Q3M3WLJ,1499.0,4.0,False,True,False,False,False,False,False,False,False,1
B09B9SPC7F,1299.0,4.1,False,True,False,False,False,False,False,False,False,1
B09CMP1SC8,499.0,4.1,False,True,False,False,False,False,False,False,False,1
B099SD8PRP,1090.0,4.4,False,True,False,False,False,False,False,False,False,1
B09YLXYP7Y,399.0,4.0,False,True,False,False,False,False,False,False,False,1
B00S2SEV7K,100.0,4.1,False,False,False,False,False,False,False,True,False,0
B08WKCTFF3,1999.0,4.4,False,True,False,False,False,False,False,False,False,1
B08498D67S,1800.0,4.3,False,True,False,False,False,False,False,False,False,1
B00C3GBCIS,499.0,4.2,False,True,False,False,False,False,False,False,False,1
B00URH5E34,39.0,3.6,False,True,False,False,False,False,False,False,False,1
B00EYW1U68,3599.0,4.2,False,True,False,False,False,False,False,False,False,1
B08SMJT55F,3990.0,4.2,False,False,True,False,False,False,False,False,False,0
B0B2DJDCPX,499.0,3.9,False,True,False,False,False,False,False,False,False,1
B08Y7MXFMK,1499.0,4.2,False,True,False,False,False,False,False,False,False,1
B086Q3QMFS,120.0,4.5,False,False,False,False,False,False,False,True,False,0
B08498H13H,3499.0,4.3,False,True,False,False,False,False,False,False,False,1
B07LFQLKFZ,420.0,4.2,False,False,False,False,False,False,False,True,False,0
B00LY17RHI,225.0,4.1,False,False,False,False,False,False,False,True,False,0
B07W14CHV8,799.0,4.1,False,True,False,False,False,False,False,False,False,1
B0B9BXKBC7,3999.0,4.6,False,False,True,False,False,False,False,False,False,0
B09F5Z694W,9625.0,3.8,False,True,False,False,False,False,False,False,False,1
B0B25LQQPC,6100.0,4.3,False,True,False,False,False,False,False,False,False,1
B07GVGTSLN,1299.0,4.2,False,True,False,False,False,False,False,False,False,1
B01LYLJ99X,1300.0,4.2,False,True,False,False,False,False,False,False,False,1
B014SZPBM4,400.0,4.4,False,False,True,False,False,False,False,False,False,0
B08CZHGHKH,1399.0,3.9,False,True,False,False,False,False,False,False,False,1
B0B2RBP83P,59890.0,4.0,False,True,False,False,False,False,False,False,False,5
B078W65FJ7,2490.0,4.2,False,False,True,False,False,False,False,False,False,0
B08S74GTBT,1999.0,3.7,False,False,True,False,False,False,False,False,False,0
B0B9BD2YL4,6999.0,4.5,False,False,True,False,False,False,False,False,False,0
B0BMXMLSMM,999.0,4.5,False,True,False,False,False,False,False,False,False,1
B0141EZMAI,800.0,3.6,False,True,False,False,False,False,False,False,False,1
B07QMRHWJD,999.0,4.3,False,True,False,False,False,False,False,False,False,1
B07W7Z6DVL,2999.0,4.1,False,False,True,False,False,False,False,False,False,0
B07WMS7TWB,1245.0,3.9,False,False,False,False,True,False,False,False,False,3
B00H47GVGY,1695.0,3.6,False,False,False,False,True,False,False,False,False,3
B07VX71FZP,2000.0,4.0,False,False,False,False,True,False,False,False,False,3
B07NCKMXVZ,999.0,4.1,False,False,False,False,True,False,False,False,False,3
B0B61DSF17,1999.0,3.7,False,False,False,False,True,False,False,False,False,3
B07VQGVL68,499.0,3.9,False,False,False,False,True,False,False,False,False,3
B01LWYDEQ7,495.0,4.1,False,False,False,False,True,False,False,False,False,3
B07VNFP3C2,1245.0,3.9,False,False,False,False,True,False,False,False,False,3
B00LUGTJGO,1549.0,3.9,False,False,False,False,True,False,False,False,False,3
B01MQZ7J8K,1445.0,3.9,False,False,False,False,True,False,False,False,False,3
B01GFTEV5Y,3193.0,3.8,False,False,False,False,True,False,False,False,False,3
B00NW4UWN6,1345.0,3.8,False,False,False,False,True,False,False,False,False,3
B01NCVJMKX,999.0,4.1,False,False,False,False,True,False,False,False,False,3
B00O24PUO6,1650.0,4.1,False,False,False,False,True,False,False,False,False,3
B07GXPDLYQ,499.0,3.3,False,False,False,False,True,False,False,False,False,3
B01C8P29N0,1400.0,4.2,False,False,False,False,True,False,False,False,False,3
B08KDBLMQP,2500.0,4.0,False,False,False,False,True,False,False,False,False,3
B078JDNZJ8,6190.0,4.3,False,False,False,False,True,False,False,False,False,3
B01M5F614J,13999.0,4.0,False,False,False,False,True,False,False,False,False,3
B083GKDRKR,2995.0,4.5,False,False,False,False,True,False,False,False,False,3
B097R2V1W8,5890.0,4.1,False,False,False,False,True,False,False,False,False,3
B07YR26BJ3,2000.0,4.0,False,False,False,False,True,False,False,False,False,3
B097R45BH8,13150.0,4.2,False,False,False,False,True,False,False,False,False,3
B09X5C9VLK,3500.0,3.8,False,False,False,False,True,False,False,False,False,3
B01C8P29T4,785.0,4.2,False,False,False,False,True,False,False,False,False,3
B00HVXS7WC,3210.0,4.2,False,False,False,False,True,False,False,False,False,3
B096YCN3SD,1000.0,3.6,False,False,False,False,True,False,False,False,False,3
B09LQH3SD9,2000.0,3.8,False,False,False,False,True,False,False,False,False,3
B09KNMLH4Y,1999.0,4.1,False,False,False,False,True,False,False,False,False,3
B00ABMASXG,720.0,4.1,False,False,False,False,True,False,False,False,False,3
B07QDSN9V6,1595.0,4.1,False,False,False,False,True,False,False,False,False,3
B00YMJ0OI8,3645.0,4.1,False,False,False,False,True,False,False,False,False,3
B0B8XNPQPN,7950.0,4.2,False,False,False,False,True,False,False,False,False,3
B0814P4L98,999.0,4.0,False,False,False,False,True,False,False,False,False,3
B008QTK47Q,1745.0,4.3,False,False,False,False,True,False,False,False,False,3
B088ZTJT2R,1295.0,4.2,False,False,False,False,True,False,False,False,False,3
B0BK1K598K,1499.0,4.2,False,False,False,False,True,False,False,False,False,3
B09Y5FZK9N,1545.0,3.7,False,False,False,False,True,False,False,False,False,3
B09J2SCVQT,5000.0,4.1,False,False,False,False,True,False,False,False,False,3
B00TDD0YM4,1695.0,4.4,False,False,False,False,True,False,False,False,False,3
B078KRFWQB,3945.0,3.8,False,False,False,False,True,False,False,False,False,3
B07SRM58TP,2099.0,4.0,False,False,False,False,True,False,False,False,False,3
B00EDJJ7FS,5295.0,4.2,False,False,False,False,True,False,False,False,False,3
B0832W3B7Q,3595.0,3.8,False,False,False,False,True,False,False,False,False,3
B07WNK1FFN,1699.0,4.2,False,False,False,False,True,False,False,False,False,3
B009P2LK08,1129.0,4.0,False,False,False,False,True,False,False,False,False,3
B07DGD4Z4C,5795.0,3.9,False,False,False,False,True,False,False,False,False,3
B07GMFY9QM,999.0,4.3,False,False,False,False,True,False,False,False,False,3
B0BGPN4GGH,2400.0,3.8,False,False,False,False,True,False,False,False,False,3
B0B2DZ5S6R,1299.0,4.0,False,False,False,False,True,False,False,False,False,3
B07S851WX5,1299.0,4.2,False,False,False,False,True,False,False,False,False,3
B01MY839VW,1090.0,4.2,False,False,False,False,True,False,False,False,False,3
B09LV1CMGH,2000.0,3.6,False,False,False,False,True,False,False,False,False,3
B01EY310UM,1545.0,4.3,False,False,False,False,True,False,False,False,False,3
B09NL7LBWT,1999.0,4.0,False,False,False,False,True,False,False,False,False,3
B008YW8M0G,875.0,4.2,False,False,False,False,True,False,False,False,False,3
B097R3XH9R,15270.0,4.1,False,False,False,False,True,False,False,False,False,3
B08TM71L54,4195.0,4.0,False,False,False,False,True,False,False,False,False,3
